lang,proto,scenario,ms,bytes
JS,REST,RealWorld_Complex,14.93815300091228,1401
Python,REST,RealWorld_Complex,34.560389000034775,1403
JS,GraphQL,N_Plus_One_List,19.088056000327924,2247
Python,GraphQL,N_Plus_One_List,616.9380169994838,2247
JS,REST,N_Plus_One_List,209.65759699902264,15633223
Python,REST,N_Plus_One_List,371.68435999956273,15633234
JS,REST,Overfetch_Scenario,7.348957000431255,2698
JS,GraphQL,Overfetch_Scenario,2.426695999020012,72
Python,REST,Overfetch_Scenario,17.207393000717275,2699
Python,GraphQL,Overfetch_Scenario,3.5492989991325885,72
JS,GraphQL,RealWorld_Complex,4.995768000298995,589
Python,GraphQL,RealWorld_Complex,69.81626199922175,589
JS,REST,RealWorld_Complex,13.604163998024887,5237
Python,REST,RealWorld_Complex,35.65202499885345,5239
JS,GraphQL,N_Plus_One_List,20.07922300072096,2247
Python,GraphQL,N_Plus_One_List,641.8594510014373,2247
JS,REST,N_Plus_One_List,211.6197330014984,15633223
Python,REST,N_Plus_One_List,375.0366700005543,15633234
JS,REST,Overfetch_Scenario,6.779268998798216,851
JS,GraphQL,Overfetch_Scenario,2.471609001077013,81
Python,REST,Overfetch_Scenario,16.79063300070993,852
Python,GraphQL,Overfetch_Scenario,3.126135999991675,81
JS,GraphQL,RealWorld_Complex,4.330432000642759,221
Python,GraphQL,RealWorld_Complex,69.01292699876649,221
JS,REST,RealWorld_Complex,13.46527299938316,1516
Python,REST,RealWorld_Complex,34.75488300136931,1518
JS,GraphQL,N_Plus_One_List,20.432884999536327,2247
Python,GraphQL,N_Plus_One_List,621.3169790007669,2247
JS,REST,N_Plus_One_List,217.17704299953766,15633223
Python,REST,N_Plus_One_List,370.6211480002821,15633234
JS,REST,Overfetch_Scenario,7.485681999241933,2283
JS,GraphQL,Overfetch_Scenario,3.4864209992520045,73
Python,REST,Overfetch_Scenario,17.610959999728948,2284
Python,GraphQL,Overfetch_Scenario,3.7696419985877583,73
JS,GraphQL,RealWorld_Complex,3.8350840004568454,492
Python,GraphQL,RealWorld_Complex,67.93718200060539,492
JS,REST,RealWorld_Complex,13.943539001047611,4415
Python,REST,RealWorld_Complex,34.49205200013239,4417
JS,GraphQL,N_Plus_One_List,18.50496400038537,2247
Python,GraphQL,N_Plus_One_List,629.9759600005927,2247
JS,REST,N_Plus_One_List,219.7933629995532,15633223
Python,REST,N_Plus_One_List,373.3578950013907,15633234
JS,REST,Overfetch_Scenario,7.893126001363271,2815
JS,GraphQL,Overfetch_Scenario,2.3608920000697253,79
Python,REST,Overfetch_Scenario,17.63969299827295,2816
Python,GraphQL,Overfetch_Scenario,3.4435910001775483,79
JS,GraphQL,RealWorld_Complex,4.772299000251223,613
Python,GraphQL,RealWorld_Complex,69.8226140011684,613
JS,REST,RealWorld_Complex,13.178215998777887,5460
Python,REST,RealWorld_Complex,34.531805002188776,5462
JS,GraphQL,N_Plus_One_List,18.95810300084122,2247
Python,GraphQL,N_Plus_One_List,623.223329999746,2247
JS,REST,N_Plus_One_List,208.53781900041213,15633223
Python,REST,N_Plus_One_List,371.5963959984947,15633234
JS,REST,Overfetch_Scenario,7.018767999397824,155
JS,GraphQL,Overfetch_Scenario,2.4221570001827786,72
Python,REST,Overfetch_Scenario,16.67155900031503,156
Python,GraphQL,Overfetch_Scenario,3.560159000699059,72
JS,GraphQL,RealWorld_Complex,4.731363000246347,83
Python,GraphQL,RealWorld_Complex,66.25504100156832,83
JS,REST,RealWorld_Complex,13.219291999121197,157
Python,REST,RealWorld_Complex,33.671253000647994,159
JS,GraphQL,N_Plus_One_List,19.611606998296338,2247
Python,GraphQL,N_Plus_One_List,629.4671169998765,2247
JS,REST,N_Plus_One_List,209.1557269995974,15633223
Python,REST,N_Plus_One_List,371.33370300034585,15633234
JS,REST,Overfetch_Scenario,7.76703900010034,2288
JS,GraphQL,Overfetch_Scenario,2.506955999706406,74
Python,REST,Overfetch_Scenario,16.863869999724557,2289
Python,GraphQL,Overfetch_Scenario,4.602340999554144,74
JS,GraphQL,RealWorld_Complex,4.147158000705531,511
Python,GraphQL,RealWorld_Complex,66.62746899928607,511
JS,REST,RealWorld_Complex,12.487201000112691,4424
Python,REST,RealWorld_Complex,33.93088999837346,4426
JS,GraphQL,N_Plus_One_List,19.253405998824746,2247
Python,GraphQL,N_Plus_One_List,632.154992001233,2247
JS,REST,N_Plus_One_List,211.94226600164257,15633223
Python,REST,N_Plus_One_List,367.7715209996677,15633234
JS,REST,Overfetch_Scenario,6.999020000876044,1149
JS,GraphQL,Overfetch_Scenario,2.3385810000036145,79
Python,REST,Overfetch_Scenario,16.971761999229784,1150
Python,GraphQL,Overfetch_Scenario,3.3724670010997215,79
JS,GraphQL,RealWorld_Complex,4.585358999975142,329
Python,GraphQL,RealWorld_Complex,69.12926500081085,329
JS,REST,RealWorld_Complex,13.52912299989839,2128
Python,REST,RealWorld_Complex,34.815858000001754,2130
JS,GraphQL,N_Plus_One_List,19.39438000044902,2247
Python,GraphQL,N_Plus_One_List,620.1149080006871,2247
JS,REST,N_Plus_One_List,216.55444699899817,15633223
Python,REST,N_Plus_One_List,373.0496680000215,15633234
JS,REST,Overfetch_Scenario,7.533441999839852,826
JS,GraphQL,Overfetch_Scenario,3.0113610009721015,82
Python,REST,Overfetch_Scenario,18.097400999977253,827
Python,GraphQL,Overfetch_Scenario,3.5682239995367127,82
JS,GraphQL,RealWorld_Complex,4.011805000118329,270
Python,GraphQL,RealWorld_Complex,67.79722899955232,270
JS,REST,RealWorld_Complex,12.977760001376737,1482
Python,REST,RealWorld_Complex,34.888635000243085,1484
JS,GraphQL,N_Plus_One_List,18.816677998984233,2247
Python,GraphQL,N_Plus_One_List,617.7043320003577,2247
JS,REST,N_Plus_One_List,208.88581100007286,15633223
Python,REST,N_Plus_One_List,378.7425919999805,15633234
JS,REST,Overfetch_Scenario,6.932835998668452,2161
JS,GraphQL,Overfetch_Scenario,2.505032998669776,83
Python,REST,Overfetch_Scenario,17.59853600015049,2162
Python,GraphQL,Overfetch_Scenario,3.5696770009963075,83
JS,GraphQL,RealWorld_Complex,4.772149000928039,461
Python,GraphQL,RealWorld_Complex,71.54032100152108,461
JS,REST,RealWorld_Complex,13.314881000042078,4154
Python,REST,RealWorld_Complex,34.75821999745676,4156
JS,GraphQL,N_Plus_One_List,19.613970998761943,2247
Python,GraphQL,N_Plus_One_List,623.3188599999266,2247
JS,REST,N_Plus_One_List,206.67205499921693,15633223
Python,REST,N_Plus_One_List,366.08509100005904,15633234
JS,REST,Overfetch_Scenario,6.491009000455961,2369
JS,GraphQL,Overfetch_Scenario,4.027353999845218,70
Python,REST,Overfetch_Scenario,17.825390999860247,2370
Python,GraphQL,Overfetch_Scenario,3.651220000392641,70
JS,GraphQL,RealWorld_Complex,4.759886000101687,523
Python,GraphQL,RealWorld_Complex,68.16530899959616,523
JS,REST,RealWorld_Complex,13.265950999993947,4583
Python,REST,RealWorld_Complex,34.97873299966159,4585
JS,GraphQL,N_Plus_One_List,20.975051000277745,2247
Python,GraphQL,N_Plus_One_List,613.1379979997291,2247
JS,REST,N_Plus_One_List,203.61503799904312,15633223
Python,REST,N_Plus_One_List,365.80718100049125,15633234
JS,REST,Overfetch_Scenario,7.179760001235991,1691
JS,GraphQL,Overfetch_Scenario,2.3966799999470823,78
Python,REST,Overfetch_Scenario,17.258088000744465,1692
Python,GraphQL,Overfetch_Scenario,3.4690690008574165,78
JS,GraphQL,RealWorld_Complex,4.446099001143011,375
Python,GraphQL,RealWorld_Complex,68.89159999991534,375
JS,REST,RealWorld_Complex,13.230893999207183,3214
Python,REST,RealWorld_Complex,35.145636000379454,3216
JS,GraphQL,N_Plus_One_List,18.21101399946201,2247
Python,GraphQL,N_Plus_One_List,620.9327199994732,2247
JS,REST,N_Plus_One_List,210.9272060006333,15633223
Python,REST,N_Plus_One_List,371.93972900058725,15633234
JS,REST,Overfetch_Scenario,7.361448999290587,1413
JS,GraphQL,Overfetch_Scenario,3.026689000762417,75
Python,REST,Overfetch_Scenario,17.20501899944793,1414
Python,GraphQL,Overfetch_Scenario,3.140050999718369,75
JS,GraphQL,RealWorld_Complex,4.105501000594813,348
Python,GraphQL,RealWorld_Complex,68.1735550006124,348
JS,REST,RealWorld_Complex,12.863676000051782,2658
Python,REST,RealWorld_Complex,32.329732001016964,2660
JS,GraphQL,N_Plus_One_List,18.562631999884616,2247
Python,GraphQL,N_Plus_One_List,624.5809939991886,2247
JS,REST,N_Plus_One_List,203.6856100003206,15633223
Python,REST,N_Plus_One_List,361.7764709997573,15633234
JS,REST,Overfetch_Scenario,7.0808840009704,1691
JS,GraphQL,Overfetch_Scenario,2.351625000301283,74
Python,REST,Overfetch_Scenario,16.884728998775245,1692
Python,GraphQL,Overfetch_Scenario,3.5377380008867476,74
JS,GraphQL,RealWorld_Complex,5.388454001149512,369
Python,GraphQL,RealWorld_Complex,67.65798900050868,369
JS,REST,RealWorld_Complex,12.81382399974973,3239
Python,REST,RealWorld_Complex,34.055314001307124,3241
JS,GraphQL,N_Plus_One_List,19.380775000172434,2247
Python,GraphQL,N_Plus_One_List,623.7766569993255,2247
JS,REST,N_Plus_One_List,206.19733600142354,15633223
Python,REST,N_Plus_One_List,365.76243699892075,15633234
JS,REST,Overfetch_Scenario,7.059894000121858,463
JS,GraphQL,Overfetch_Scenario,2.033057999142329,73
Python,REST,Overfetch_Scenario,16.154730999915046,464
Python,GraphQL,Overfetch_Scenario,3.4029550006380305,73
JS,GraphQL,RealWorld_Complex,4.06763899991347,132
Python,GraphQL,RealWorld_Complex,69.44022800053062,132
JS,REST,RealWorld_Complex,12.960387999555678,748
Python,REST,RealWorld_Complex,34.81239199936681,750
JS,GraphQL,N_Plus_One_List,18.764540000120178,2247
Python,GraphQL,N_Plus_One_List,617.9817819993332,2247
JS,REST,N_Plus_One_List,205.14876100060064,15633223
Python,REST,N_Plus_One_List,362.75804999968386,15633234
JS,REST,Overfetch_Scenario,6.9247609990270576,1652
JS,GraphQL,Overfetch_Scenario,3.2376450017181924,74
Python,REST,Overfetch_Scenario,17.00676700056647,1653
Python,GraphQL,Overfetch_Scenario,3.320169000289752,74
JS,GraphQL,RealWorld_Complex,4.667453998990823,340
Python,GraphQL,RealWorld_Complex,71.28098599969235,340
JS,REST,RealWorld_Complex,12.521224998636171,3140
Python,REST,RealWorld_Complex,34.192561000963906,3142
JS,GraphQL,N_Plus_One_List,21.014694999394123,2247
Python,GraphQL,N_Plus_One_List,627.2702710011799,2247
JS,REST,N_Plus_One_List,214.9330190004548,15633223
Python,REST,N_Plus_One_List,365.69319699992775,15633234
JS,REST,Overfetch_Scenario,7.750439001029008,939
JS,GraphQL,Overfetch_Scenario,2.249634000691003,79
Python,REST,Overfetch_Scenario,17.455719000281533,940
Python,GraphQL,Overfetch_Scenario,3.4338530003878986,79
JS,GraphQL,RealWorld_Complex,5.651696999848355,253
Python,GraphQL,RealWorld_Complex,68.81611800054088,253
JS,REST,RealWorld_Complex,14.378004001628142,1716
Python,REST,RealWorld_Complex,33.37467799792648,1718
JS,GraphQL,N_Plus_One_List,18.37906800028577,2247
Python,GraphQL,N_Plus_One_List,621.9225240001833,2247
JS,REST,N_Plus_One_List,201.2426340006641,15633223
Python,REST,N_Plus_One_List,361.43157399965276,15633234
JS,REST,Overfetch_Scenario,7.3226269996666815,1785
JS,GraphQL,Overfetch_Scenario,2.8868170011264738,78
Python,REST,Overfetch_Scenario,17.42940900112444,1786
Python,GraphQL,Overfetch_Scenario,3.5881410003639758,78
JS,GraphQL,RealWorld_Complex,4.180170999461552,365
Python,GraphQL,RealWorld_Complex,67.72829100009403,365
JS,REST,RealWorld_Complex,14.279850000093575,3416
Python,REST,RealWorld_Complex,33.242601000893046,3418
JS,GraphQL,N_Plus_One_List,22.59828099886363,2247
Python,GraphQL,N_Plus_One_List,616.6891200009559,2247
JS,REST,N_Plus_One_List,204.38433900017117,15633223
Python,REST,N_Plus_One_List,360.5021539988229,15633234
JS,REST,Overfetch_Scenario,7.049204999930225,1511
JS,GraphQL,Overfetch_Scenario,2.2233549989323365,73
Python,REST,Overfetch_Scenario,16.044093999880715,1512
Python,GraphQL,Overfetch_Scenario,3.272920999734197,73
JS,GraphQL,RealWorld_Complex,5.028058998505003,363
Python,GraphQL,RealWorld_Complex,68.91776900010882,363
JS,REST,RealWorld_Complex,14.446252000198001,2849
Python,REST,RealWorld_Complex,35.327125999174314,2851
JS,GraphQL,N_Plus_One_List,19.02356500067981,2247
Python,GraphQL,N_Plus_One_List,620.1382509989344,2247
JS,REST,N_Plus_One_List,200.60435799859988,15633223
Python,REST,N_Plus_One_List,365.1766900002258,15633234
JS,REST,Overfetch_Scenario,7.979377000083332,614
JS,GraphQL,Overfetch_Scenario,3.039223000087077,78
Python,REST,Overfetch_Scenario,17.026756000632304,615
Python,GraphQL,Overfetch_Scenario,3.333655000460567,78
JS,GraphQL,RealWorld_Complex,4.019890000563464,198
Python,GraphQL,RealWorld_Complex,68.23355699998501,198
JS,REST,RealWorld_Complex,13.174919000448426,1048
Python,REST,RealWorld_Complex,34.08387599847629,1050
JS,GraphQL,N_Plus_One_List,18.679500999496668,2247
Python,GraphQL,N_Plus_One_List,614.8928860002343,2247
JS,REST,N_Plus_One_List,209.74032199956127,15633223
Python,REST,N_Plus_One_List,361.8289490004827,15633234
JS,REST,Overfetch_Scenario,8.010255000044708,1636
JS,GraphQL,Overfetch_Scenario,2.3266389998752857,82
Python,REST,Overfetch_Scenario,17.2872630009806,1637
Python,GraphQL,Overfetch_Scenario,3.5459819991956465,82
JS,GraphQL,RealWorld_Complex,5.9956509994663065,381
Python,GraphQL,RealWorld_Complex,67.47363400063477,381
JS,REST,RealWorld_Complex,14.006166999024572,3118
Python,REST,RealWorld_Complex,34.71461799927056,3120
JS,GraphQL,N_Plus_One_List,18.989190999491257,2247
Python,GraphQL,N_Plus_One_List,624.7895939995942,2247
JS,REST,N_Plus_One_List,201.61643299979914,15633223
Python,REST,N_Plus_One_List,361.0329980001552,15633234
JS,REST,Overfetch_Scenario,7.200226998975268,151
JS,GraphQL,Overfetch_Scenario,2.1814869996887865,77
Python,REST,Overfetch_Scenario,17.283204999330337,152
Python,GraphQL,Overfetch_Scenario,3.5473150001053,77
JS,GraphQL,RealWorld_Complex,4.733367000881117,88
Python,GraphQL,RealWorld_Complex,69.4107620001887,88
JS,REST,RealWorld_Complex,12.827679000110948,153
Python,REST,RealWorld_Complex,33.52824600005988,155
JS,GraphQL,N_Plus_One_List,19.814567000139505,2247
Python,GraphQL,N_Plus_One_List,620.1050600011513,2247
JS,REST,N_Plus_One_List,202.7653459990688,15633223
Python,REST,N_Plus_One_List,369.66677000054915,15633234
JS,REST,Overfetch_Scenario,7.397286999548669,1009
JS,GraphQL,Overfetch_Scenario,3.5579249997681472,80
Python,REST,Overfetch_Scenario,17.230397001185338,1010
Python,GraphQL,Overfetch_Scenario,3.265806999479537,80
JS,GraphQL,RealWorld_Complex,4.763282999192597,199
Python,GraphQL,RealWorld_Complex,67.30876400069974,199
JS,REST,RealWorld_Complex,13.32854700012831,1832
Python,REST,RealWorld_Complex,33.474003999799606,1834
JS,GraphQL,N_Plus_One_List,18.296463998922263,2247
Python,GraphQL,N_Plus_One_List,618.5941099993215,2247
JS,REST,N_Plus_One_List,203.34078399901045,15633223
Python,REST,N_Plus_One_List,365.5851650000841,15633234
JS,REST,Overfetch_Scenario,7.257525001477916,1530
JS,GraphQL,Overfetch_Scenario,3.121065999948769,83
Python,REST,Overfetch_Scenario,16.859822000697022,1531
Python,GraphQL,Overfetch_Scenario,3.716802000781172,83
JS,GraphQL,RealWorld_Complex,4.695715999332606,371
Python,GraphQL,RealWorld_Complex,68.7801109997963,371
JS,REST,RealWorld_Complex,13.577142997746705,2909
Python,REST,RealWorld_Complex,34.351477999734925,2911
JS,GraphQL,N_Plus_One_List,19.359404999704566,2247
Python,GraphQL,N_Plus_One_List,621.2219420012843,2247
JS,REST,N_Plus_One_List,214.71837700119067,15633223
Python,REST,N_Plus_One_List,363.1695200001559,15633234
JS,REST,Overfetch_Scenario,7.651052001165226,687
JS,GraphQL,Overfetch_Scenario,2.4516829998901812,78
Python,REST,Overfetch_Scenario,17.58279600107926,688
Python,GraphQL,Overfetch_Scenario,3.6023280008521397,78
JS,GraphQL,RealWorld_Complex,5.532624001716613,175
Python,GraphQL,RealWorld_Complex,69.97466899883875,175
JS,REST,RealWorld_Complex,13.326794000022346,1194
Python,REST,RealWorld_Complex,34.222256999782985,1196
JS,GraphQL,N_Plus_One_List,20.217942999806837,2247
Python,GraphQL,N_Plus_One_List,633.478441999614,2247
JS,REST,N_Plus_One_List,200.7866389994888,15633223
Python,REST,N_Plus_One_List,367.05771300148626,15633234
JS,REST,Overfetch_Scenario,8.544805999918026,1514
JS,GraphQL,Overfetch_Scenario,2.5540139995428035,79
Python,REST,Overfetch_Scenario,18.101038000168046,1515
Python,GraphQL,Overfetch_Scenario,3.7217410008452134,79
JS,GraphQL,RealWorld_Complex,4.636614999981248,357
Python,GraphQL,RealWorld_Complex,68.70194399925822,357
JS,REST,RealWorld_Complex,14.371029999892926,2855
Python,REST,RealWorld_Complex,36.29417699994519,2857
JS,GraphQL,N_Plus_One_List,19.718626999747357,2247
Python,GraphQL,N_Plus_One_List,624.5347469994158,2247
JS,REST,N_Plus_One_List,207.61541100000613,15633223
Python,REST,N_Plus_One_List,362.4675549999665,15633234
JS,REST,Overfetch_Scenario,7.44438500078104,1892
JS,GraphQL,Overfetch_Scenario,2.5855539988697274,71
Python,REST,Overfetch_Scenario,17.431564001526567,1893
Python,GraphQL,Overfetch_Scenario,3.441577000558027,71
JS,GraphQL,RealWorld_Complex,4.088519001015811,427
Python,GraphQL,RealWorld_Complex,66.30225899971265,427
JS,REST,RealWorld_Complex,14.56864000101632,3610
Python,REST,RealWorld_Complex,34.65784100080782,3612
JS,GraphQL,N_Plus_One_List,20.641015998990042,2247
Python,GraphQL,N_Plus_One_List,621.9998990000022,2247
JS,REST,N_Plus_One_List,203.64763799989305,15633223
Python,REST,N_Plus_One_List,363.8790089989925,15633234
JS,REST,Overfetch_Scenario,7.239230999402935,1923
JS,GraphQL,Overfetch_Scenario,3.01313499949174,72
Python,REST,Overfetch_Scenario,17.076047999580624,1924
Python,GraphQL,Overfetch_Scenario,3.4526380004535895,72
JS,GraphQL,RealWorld_Complex,4.607921000570059,434
Python,GraphQL,RealWorld_Complex,66.25892800002475,434
JS,REST,RealWorld_Complex,13.53514400216227,3684
Python,REST,RealWorld_Complex,34.39014099967608,3686
JS,GraphQL,N_Plus_One_List,20.84067999930994,2247
Python,GraphQL,N_Plus_One_List,635.8392729998741,2247
JS,REST,N_Plus_One_List,213.31690099941625,15633223
Python,REST,N_Plus_One_List,361.06329500034917,15633234
JS,REST,Overfetch_Scenario,8.01045600019279,1139
JS,GraphQL,Overfetch_Scenario,2.334613000130048,79
Python,REST,Overfetch_Scenario,17.351233000226784,1140
Python,GraphQL,Overfetch_Scenario,3.5695769984158687,79
JS,GraphQL,RealWorld_Complex,4.555935000098543,294
Python,GraphQL,RealWorld_Complex,67.68089199977112,294
JS,REST,RealWorld_Complex,13.093948000459932,2107
Python,REST,RealWorld_Complex,34.39291600079741,2109
JS,GraphQL,N_Plus_One_List,19.562796000172966,2247
Python,GraphQL,N_Plus_One_List,623.4026559995982,2247
JS,REST,N_Plus_One_List,202.7238179998676,15633223
Python,REST,N_Plus_One_List,358.77641099978064,15633234
JS,REST,Overfetch_Scenario,7.074131999615929,2006
JS,GraphQL,Overfetch_Scenario,2.342247000342468,71
Python,REST,Overfetch_Scenario,17.374516000927542,2007
Python,GraphQL,Overfetch_Scenario,4.251094000210287,71
JS,GraphQL,RealWorld_Complex,4.767951999383513,474
Python,GraphQL,RealWorld_Complex,66.99234200095816,474
JS,REST,RealWorld_Complex,13.301495999257895,3831
Python,REST,RealWorld_Complex,33.44174400081101,3833
JS,GraphQL,N_Plus_One_List,19.617228001152398,2247
Python,GraphQL,N_Plus_One_List,619.4489299996349,2247
JS,REST,N_Plus_One_List,204.55423700150277,15633223
Python,REST,N_Plus_One_List,369.39664500096114,15633234
JS,REST,Overfetch_Scenario,7.079081000483711,2433
JS,GraphQL,Overfetch_Scenario,2.2554349998245016,77
Python,REST,Overfetch_Scenario,17.080224999517668,2434
Python,GraphQL,Overfetch_Scenario,3.5018199996557087,77
JS,GraphQL,RealWorld_Complex,3.946173001168063,519
Python,GraphQL,RealWorld_Complex,67.53940699854866,519
JS,REST,RealWorld_Complex,14.891896000335691,4712
Python,REST,RealWorld_Complex,35.82545900098921,4714
JS,GraphQL,N_Plus_One_List,21.080668999275076,2247
Python,GraphQL,N_Plus_One_List,633.6347239994211,2247
JS,REST,N_Plus_One_List,204.05698499962455,15633223
Python,REST,N_Plus_One_List,368.27899099989736,15633234
JS,REST,Overfetch_Scenario,7.918493000033777,1747
JS,GraphQL,Overfetch_Scenario,3.3980859989242163,74
Python,REST,Overfetch_Scenario,16.881242001545615,1748
Python,GraphQL,Overfetch_Scenario,3.577682000468485,74
JS,GraphQL,RealWorld_Complex,4.052381000292371,410
Python,GraphQL,RealWorld_Complex,69.12627900055668,410
JS,REST,RealWorld_Complex,14.595872000427335,3353
Python,REST,RealWorld_Complex,34.86873799920431,3355
JS,GraphQL,N_Plus_One_List,19.14120599940361,2247
Python,GraphQL,N_Plus_One_List,618.8853240000753,2247
JS,REST,N_Plus_One_List,211.52292099941405,15633223
Python,REST,N_Plus_One_List,363.31195699858654,15633234
JS,REST,Overfetch_Scenario,7.939291999718989,430
JS,GraphQL,Overfetch_Scenario,2.5720579997141613,79
Python,REST,Overfetch_Scenario,16.99150900094537,431
Python,GraphQL,Overfetch_Scenario,3.475250001429231,79
JS,GraphQL,RealWorld_Complex,4.606238999258494,129
Python,GraphQL,RealWorld_Complex,73.3987529984006,129
JS,REST,RealWorld_Complex,12.979343000552035,696
Python,REST,RealWorld_Complex,45.82585299976927,698
JS,GraphQL,N_Plus_One_List,26.60928499972215,2247
Python,GraphQL,N_Plus_One_List,629.5879829995101,2247
JS,REST,N_Plus_One_List,199.19610999932047,15633223
Python,REST,N_Plus_One_List,363.22836999897845,15633234
JS,REST,Overfetch_Scenario,7.1648820012342185,1463
JS,GraphQL,Overfetch_Scenario,2.1771379997517215,75
Python,REST,Overfetch_Scenario,16.262453000308597,1464
Python,GraphQL,Overfetch_Scenario,2.958692999527557,75
JS,GraphQL,RealWorld_Complex,4.35916499918676,361
Python,GraphQL,RealWorld_Complex,67.04546199944161,361
JS,REST,RealWorld_Complex,13.206517998696654,2759
Python,REST,RealWorld_Complex,34.61164399777772,2761
